,Unnamed: 0,id,created_at,date,time,tweet,sentiment_label,sentiment_score
367,367,1429369615721840650,2021-08-22 09:07:27+00:00,2021-08-22,09:07:27,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtıma çıkacak.,positive,0.6194
368,368,1429367221353164802,2021-08-22 08:57:56+00:00,2021-08-22,08:57:56,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak @dijital,positive,0.8008
369,369,1429365317604679682,2021-08-22 08:50:22+00:00,2021-08-22,08:50:22,Türkiye’de Dijital Dönüşüm Başlıyor: İlk Ulusal Yapay Zeka Stratejisi Tanıtılacak   https://t.co/UkiLqEuLSN  #dijitaldonusum #yapayzeka #ulusalyapayzekastratejisi #teknoloji,positive,0.9175
370,370,1429364910639747074,2021-08-22 08:48:45+00:00,2021-08-22,08:48:45,#Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/bEwN7dChdV,positive,0.823
371,371,1429359036902825984,2021-08-22 08:25:25+00:00,2021-08-22,08:25:25,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak #yapayzeka -  https://t.co/lZYUZq1lxf  https://t.co/r1ribDTvHi,positive,0.9321
372,372,1429357483592650756,2021-08-22 08:19:14+00:00,2021-08-22,08:19:14,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/2cagLH1WiO,positive,0.8109
373,373,1429356879336062984,2021-08-22 08:16:50+00:00,2021-08-22,08:16:50,Türkiye’de yapay zeka çalışmalarında ilk! Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/h3NXSfuK3I,positive,0.9673
374,374,1429356713413652481,2021-08-22 08:16:11+00:00,2021-08-22,08:16:11,"Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak.  https://t.co/ClW4x5HMGe",positive,0.9065
375,375,1429355364458323972,2021-08-22 08:10:49+00:00,2021-08-22,08:10:49,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/f7TNdOjR4p  https://t.co/h6MOaZQlWt,positive,0.7224
376,376,1429353445715324931,2021-08-22 08:03:12+00:00,2021-08-22,08:03:12,Ulusal Yapay Zeka Stratejisi lansmana çıkıyor  https://t.co/GIDXQdkstS,positive,0.7689
377,377,1429353343143628800,2021-08-22 08:02:47+00:00,2021-08-22,08:02:47,Hayırlı sabahlar Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak,positive,0.8944
378,378,1429351231470854145,2021-08-22 07:54:24+00:00,2021-08-22,07:54:24,"Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek olan ilk ""Ulusal Yapay Zeka Stratejisi"" salı günü tanıtılacak.",negative,0.5127
379,379,1429350756101017603,2021-08-22 07:52:30+00:00,2021-08-22,07:52:30,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi Tanıtılacak  https://t.co/HlnURbBrGb  https://t.co/4WtLjd7RfC,positive,0.7754
380,380,1429350289962934277,2021-08-22 07:50:39+00:00,2021-08-22,07:50:39,Türkiye'nin ilk ULUSAL YAPAY ZEKA STRATEJİSİ  salı günü tanıtılacak  Cumhurbaşkanlığı Dijital Dönüşüm Ofisi Başkanlığı ve Sanayi Bakanlığı  tarafından hazırlanan Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi'nin tanıtımı için salı günü program gerçekleştirilecek @varank @TCSanayi  https://t.co/HhJ7Z5gISt,negative,0.6254
381,381,1429349873975967747,2021-08-22 07:49:00+00:00,2021-08-22,07:49:00,"#Sondakika ""Ulusal Yapay Zeka Stratejisi lansmana çıkıyor"" Haberin Detayları için ziyaret ediniz. #Trend  https://t.co/Ry39Ll477Y  https://t.co/EYFKo22nqy",positive,0.9637
382,382,1429348222737190913,2021-08-22 07:42:26+00:00,2021-08-22,07:42:26,• Türkiye'nin ilk 'Ulusal Yapay Zeka Stratejisi' salı günü tanıtılacak.,positive,0.9666
383,383,1429347609630625797,2021-08-22 07:40:00+00:00,2021-08-22,07:40:00,📍 Türkiye için önemli adım! Ve geri sayım başladı 📌 Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk 'Ulusal Yapay Zeka Stratejisi' salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak  https://t.co/6dw4OY9Z2s,positive,0.9863
384,384,1429346903288913920,2021-08-22 07:37:12+00:00,2021-08-22,07:37:12,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/zgBZOsYVdI,positive,0.6931
385,385,1429346836779872261,2021-08-22 07:36:56+00:00,2021-08-22,07:36:56,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/0AGQBotig5,positive,0.7521
386,386,1429345883074727937,2021-08-22 07:33:09+00:00,2021-08-22,07:33:09,"Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk 'Ulusal Yapay Zeka Stratejisi', Salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak.",positive,0.7513
387,387,1429345431771918336,2021-08-22 07:31:21+00:00,2021-08-22,07:31:21,"Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek olan ilk ""Ulusal Yapay Zeka Stratejisi"" salı günü tanıtılacak.",negative,0.5127
388,388,1429345336296869891,2021-08-22 07:30:58+00:00,2021-08-22,07:30:58,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/aUAeeEop3Y #yapayzeka #SonDakika #haber,positive,0.8147
389,389,1429344300895178759,2021-08-22 07:26:51+00:00,2021-08-22,07:26:51,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak   https://t.co/dQ8NE29NYR  #bilim #Teknoloji #pazar,positive,0.5251
390,390,1429343849143431170,2021-08-22 07:25:04+00:00,2021-08-22,07:25:04,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/XsBRONslpH BORSATEK #borsatek #bist100 #borsaistanbul  https://t.co/0APXfIZjbJ,positive,0.9228
391,391,1429343611989147651,2021-08-22 07:24:07+00:00,2021-08-22,07:24:07,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak.,positive,0.5886
392,392,1429343596487102467,2021-08-22 07:24:03+00:00,2021-08-22,07:24:03,@pusholder Türkiye’nin yapay zeka stratejisi:  https://t.co/k0GgsRfnBg,positive,0.6612
393,393,1429343569442082819,2021-08-22 07:23:57+00:00,2021-08-22,07:23:57,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak #YapayZeka  https://t.co/eZjsxGxlME,positive,0.7771
394,394,1429343451909341185,2021-08-22 07:23:29+00:00,2021-08-22,07:23:29,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak.,positive,0.5886
395,395,1429343392614469636,2021-08-22 07:23:15+00:00,2021-08-22,07:23:15,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak.,positive,0.5886
396,396,1429342858029502465,2021-08-22 07:21:07+00:00,2021-08-22,07:21:07,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/t5pwaxHxoT  https://t.co/Ozk5am6Y79,positive,0.7797
397,397,1429342666693791745,2021-08-22 07:20:22+00:00,2021-08-22,07:20:22,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/axQcyrD8Uu  https://t.co/2aWMFbFGFW,positive,0.7674
398,398,1429342573991190539,2021-08-22 07:20:00+00:00,2021-08-22,07:20:00,"Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek olan ilk ""Ulusal Yapay Zeka Stratejisi"" salı günü tanıtılacak.   https://t.co/K9VB5ZN5sL",positive,0.9012
399,399,1429340898282950669,2021-08-22 07:13:20+00:00,2021-08-22,07:13:20,"Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi, salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak  https://t.co/eWmS3Z9mGG  @yigitbulutt",positive,0.6842
400,400,1429339588795961344,2021-08-22 07:08:08+00:00,2021-08-22,07:08:08,"Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak.   https://t.co/hthY2uRB2j  https://t.co/5FPQ4uhivy",positive,0.8981
401,401,1429337015837941762,2021-08-22 06:57:55+00:00,2021-08-22,06:57:55,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/6lPILsaDjA @tcbestepe @TCSanayi  #ulusalyapayzekastratejisi #YapayZeka #Teknoloji #strateji,negative,0.6436
402,402,1429335863385894913,2021-08-22 06:53:20+00:00,2021-08-22,06:53:20,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/KQ7QYYIk9l,positive,0.6994
403,403,1429334903028699137,2021-08-22 06:49:31+00:00,2021-08-22,06:49:31,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak!   https://t.co/gEASsK5nex,positive,0.9213
404,404,1429332530046455810,2021-08-22 06:40:05+00:00,2021-08-22,06:40:05,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/gtDaYwvBnG  https://t.co/eK98PyCg8R,positive,0.7416
405,405,1429332145420398593,2021-08-22 06:38:33+00:00,2021-08-22,06:38:33,Son Dakika: Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/lUadeBjna4,positive,0.8452
406,406,1429330657780568065,2021-08-22 06:32:39+00:00,2021-08-22,06:32:39,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/ESKg9CuSyn,positive,0.7647
407,407,1429330654831992838,2021-08-22 06:32:38+00:00,2021-08-22,06:32:38,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/SOinhQjPqX,positive,0.746
408,408,1429330281496989705,2021-08-22 06:31:09+00:00,2021-08-22,06:31:09,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak ...  https://t.co/j0uiYV0xFn ... #dikGAZETE  https://t.co/VRTOfL2dIx,positive,0.9357
409,409,1429330039082991622,2021-08-22 06:30:11+00:00,2021-08-22,06:30:11,"Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi, salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak  https://t.co/W5ZMW3DSqB",positive,0.7728
410,410,1429329351817015301,2021-08-22 06:27:27+00:00,2021-08-22,06:27:27,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/6G0FKpTY2m,positive,0.6735
411,411,1429328666220244995,2021-08-22 06:24:44+00:00,2021-08-22,06:24:44,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/tVsRWxNnEU,positive,0.7432
412,412,1429328079542013952,2021-08-22 06:22:24+00:00,2021-08-22,06:22:24,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/dUDjtT6KTu,positive,0.6371
413,413,1429312162762272770,2021-08-22 05:19:09+00:00,2021-08-22,05:19:09,Türkiye’nin ilk ‘Ulusal Yapay Zekâ Stratejisi’ yürürlüğe girdi  https://t.co/Vdxn0nzZqX,positive,0.9273
414,414,1429212137646403585,2021-08-21 22:41:41+00:00,2021-08-21,22:41:41,Ulusal Yapay Zekâ Stratejisi (2021-2025)   https://t.co/a1Ba0SYZqF  https://t.co/pqsm4sjtHV,negative,0.5492
415,415,1429192065150300174,2021-08-21 21:21:56+00:00,2021-08-21,21:21:56,Buyuk bir heyecanla ayin 24 unu bekliyorum - Ulusal Yapay Zekâ Stratejisi (2021-2025) lansmanı ve dokumanının yayınlanması yapılacak. Strateji ile ilgili ilk bilgiler surada -   https://t.co/qPWHkuPXkt,positive,0.9756
416,416,1429191400088915968,2021-08-21 21:19:17+00:00,2021-08-21,21:19:17,Ulusal Yapay Zeka Stratejisi Resmi Gazetede yayımlandı  https://t.co/x27M1Q0kAI,negative,0.6796
417,417,1429147539006099457,2021-08-21 18:25:00+00:00,2021-08-21,18:25:00,Türkiye'nin yapay zeka stratejisi belirlendi  https://t.co/X3etPbVKLv,positive,0.663
418,418,1429118405001502728,2021-08-21 16:29:14+00:00,2021-08-21,16:29:14,"Dünden bu yana özellikle bakıyorum. Çoğu teknoloji editörü yayımlanan Ulusal Yapay Zeka Stratejisi hakkında hiçbir kelam etmemiş. Ama bugün TÜBİTAK hakkında 2. defa servis edilen yalan haber bazılarının gündemine girmiş.  Yazık, bu muhaliflik değil ülkenin geleceğine düşmanlık.",negative,0.9986
419,419,1429111841121255431,2021-08-21 16:03:09+00:00,2021-08-21,16:03:09,"""2025 hedefleri doğrultusunda 24 amaç 119 tedbir""  Cumhurbaşkanlığı Dijital Dönüşüm Ofisi ve Sanayi ve Teknoloji Bakanlığı tarafından hazırlanan ""Ulusal Yapay Zekâ Stratejisi"" devletimize ve milletimize hayırlı olsun.  https://t.co/9B19vlvFKN",positive,0.8918
420,420,1429103542703427595,2021-08-21 15:30:10+00:00,2021-08-21,15:30:10,"""2025 hedefleri doğrultusunda 24 amaç 119 tedbir""  Cumhurbaşkanlığı Dijital Dönüşüm Ofisi ve Sanayi ve Teknoloji Bakanlığı tarafından hazırlanan ""Ulusal Yapay Zekâ Stratejisi"" devletimize ve milletimize hayırlı olsun.  https://t.co/wST2w6KeHq",positive,0.8814
421,421,1429068063043895297,2021-08-21 13:09:11+00:00,2021-08-21,13:09:11,Türkiye'nin 'Ulusal Yapay Zeka Stratejisi'nde öne çıkınlar  https://t.co/Qx3YhHGeQC,positive,0.9235
422,422,1429065760421253120,2021-08-21 13:00:02+00:00,2021-08-21,13:00:02,Türkiye'nin yapay zeka stratejisi belirlendi  https://t.co/EKTJKEivGY  https://t.co/DsjSmUxbwE,positive,0.6276
423,423,1429060337320464390,2021-08-21 12:38:29+00:00,2021-08-21,12:38:29,"""ULUSAL YAPAY ZEKA STRATEJİSİ"" HAZIRLANDI  Sanayi ve Teknoloji Bakanlığı ile Cumhurbaşkanlığı Dijital Dönüşüm Ofisi iş birliğinde hazırlanan Türkiye’nin ilk Ulusal Yapay Zekâ Stratejisi, Resmî Gazete’de yayımlanarak yürürlüğe girdi.  🔗  https://t.co/Rrvt0Gawg5",positive,0.8707
424,424,1429037386210684931,2021-08-21 11:07:17+00:00,2021-08-21,11:07:17,"Hazır mısın? #YapayZekaÇağı başlıyor 📣  🇹🇷 @dijital ve @TCSanayi işbirliği ile hazırlanan Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi, Türkiye'nin @BilisimVadisiTR 'nde tanıtılacak. 📍 😎  https://t.co/t2HMP7KLU7",positive,0.9949
425,425,1429035932955643907,2021-08-21 11:01:31+00:00,2021-08-21,11:01:31,Türkiye'nin yapay zeka stratejisi belirlendi  https://t.co/uiwzqcfAx6,positive,0.7181
426,426,1429031872659693572,2021-08-21 10:45:23+00:00,2021-08-21,10:45:23,Türkiye’nin yapay zeka stratejisi:  https://t.co/HnPhMl9X0z  https://t.co/9lbCFciBRt,positive,0.8241
427,427,1429030617258332165,2021-08-21 10:40:23+00:00,2021-08-21,10:40:23,"@eokayakca Dünkü Resmi Gazete ""Ulusal Yapay Zekâ Stratejisi (2021-2025) ile İlgili 2021/18 Sayılı Cumhurbaşkanlığı Genelgesi"" yayımlandı.. Yapay zekayla ilgileniyorsunuz.. Yakında Strateji de kamuoyuna açıklanacak..",negative,0.8285
428,428,1429030115611119625,2021-08-21 10:38:24+00:00,2021-08-21,10:38:24,Türkiye'nin İlk Yapay Zekâ Stratejisi Açıklandı - Havasspress  https://t.co/VoIGAHNNI3,positive,0.866
429,429,1429026960269889540,2021-08-21 10:25:52+00:00,2021-08-21,10:25:52,Türkiye'nin 'Ulusal Yapay Zeka Stratejisi' Yayımlandı #Haberler #Son_Dakika_Haberleri  https://t.co/xHwOkeuYoU  https://t.co/ViJu7Wwr2O,positive,0.7332
430,430,1429009281567842308,2021-08-21 09:15:37+00:00,2021-08-21,09:15:37,İşte Türkiye'nin 'Ulusal Yapay Zekâ Stratejisi'  https://t.co/VUGePQpMpm,positive,0.7411
431,431,1429002505531371521,2021-08-21 08:48:41+00:00,2021-08-21,08:48:41,"Ülkemizin #YapayZeka stratejisi belirlendi. Stratejide, yapay zeka alanının GSYİH'ye katkısının yüzde 5'e çıkarılması, bu alanda istihdamın 50 bin kişiye yükseltilmesi, lisansüstü mezun sayısının 10 bin kişiye çıkarılması hedefleniyor. #YapayZekaCağı  https://t.co/9Rrl0fwBza",negative,0.6286
432,432,1428996059280429057,2021-08-21 08:23:04+00:00,2021-08-21,08:23:04,Türkiye’nin ilk yapay zeka stratejisi Gebze’de tanıtılacak  https://t.co/61SSJsHfOQ,positive,0.8741
433,433,1428992970120912898,2021-08-21 08:10:48+00:00,2021-08-21,08:10:48,Ulusal Yapay Zekâ Stratejisi'ne (2021-2025) ilişkin Cumhurbaşkanlığı Genelgesi Resmi Gazete'de yayımlandı.  11'inci Kalkınma Planı Cumhurbaşkanı Recep Tayyip Erdoğan tarafından Türkiye'nin 2025 yılına kadar yapay zekâ alanında yürüteceği çalışmalar için yol haritası belirlendi  https://t.co/4KeldnIJDq,positive,0.583
434,434,1428992153976455168,2021-08-21 08:07:33+00:00,2021-08-21,08:07:33,➡️Türkiye'nin yapay zeka stratejisi belirlendi ➡️Ulusal Yapay Zeka Stratejisi'ne (2021-2025) ilişkin Cumhurbaşkanlığı Genelgesi Resmi Gazete'de yayımlandı ➡️Haber:  https://t.co/NXMYJ5703R  https://t.co/b3DCv3zBVZ,positive,0.9916
435,435,1428991656066527234,2021-08-21 08:05:34+00:00,2021-08-21,08:05:34,"Yapay zekâ stratejisi hayırlı olsun  Başarı için 6 şart  -ülkede kalan nitelikli insan  -ideolojik değil evrensel kabiliyetler veren eğitim  -güven sayesinde gelen yatırımcı  - pazar, finansman ve kurumsal kapasitede önü açılan girişimci  -vizyoner regülasyon  -dünyayla işbirliği",positive,0.9843
436,436,1428989732571209731,2021-08-21 07:57:56+00:00,2021-08-21,07:57:56,"""24 amaç ve 119 tedbir""le, YAPAY ZEKA stratejisi açıkladılar!🤥 Gerçeğini haizmisiniz ki, yapayını bilesiniz!😡",negative,0.9251
437,437,1428989495081373698,2021-08-21 07:56:59+00:00,2021-08-21,07:56:59,Türkiye’nin ‘Ulusal Yapay Zeka Stratejisi’nde öne çıkınlar  https://t.co/Z6ICCR8ZQI,positive,0.9567
438,438,1428984120319881219,2021-08-21 07:35:38+00:00,2021-08-21,07:35:38,Türkiye'nin Yapay Zeka Stratejisi  https://t.co/QajUj1fUDb,positive,0.6578
439,439,1428981360924954625,2021-08-21 07:24:40+00:00,2021-08-21,07:24:40,Türkiye’nin yapay zeka stratejisi belirlendi  https://t.co/5xIOuu0DHQ,positive,0.7359
440,440,1428953663234625546,2021-08-21 05:34:36+00:00,2021-08-21,05:34:36,Türkiye'nin yapay zeka stratejisi belirlendi  https://t.co/ih46Bs5mmU,positive,0.6691
441,441,1428931328955883526,2021-08-21 04:05:51+00:00,2021-08-21,04:05:51,T.C.  @tcbestepe  tarafından yayımlanan Ulusal Yapay Zekâ Stratejisi (2021-2025) Genelgesi bağlamında yapılacak tüm çalışmalara destek vermek ve katkı sunmak ülkemiz için çok değerli olacaktır. Emeği geçenlere  @dijital  ofise ve @AliTahaKoc   beye teşekkür ederiz. @SodimerTr,positive,0.6235
442,442,1428928360370118659,2021-08-21 03:54:03+00:00,2021-08-21,03:54:03,T.C. @tcbestepe tarafından yayımlanan Ulusal Yapay Zekâ Stratejisi (2021-2025) Genelgesi bağlamında yapılacak tüm çalışmalara destek vermek ve katkı sunmak ülkemiz için çok değerli olacaktır. Emeği geçenlere @dijital ofise ve @AliTahaKoc beye teşekkür ederiz.  https://t.co/jSror3V1gp,positive,0.6561
443,443,1428874980167720965,2021-08-21 00:21:57+00:00,2021-08-21,00:21:57,Türkiye’nin ‘Ulusal Yapay Zeka Stratejisi’ Resmi Gazete’de Yayımlandı: İşte Öne Çıkan Detaylar  https://t.co/Y1s6J3gaNF,positive,0.7466
444,444,1428874938174345221,2021-08-21 00:21:47+00:00,2021-08-21,00:21:47,Türkiye’nin ‘Ulusal Yapay Zeka Stratejisi’ Resmi Gazete’de Yayımlandı: İşte Öne Çıkan Detaylar  https://t.co/hzrIZfLLmg,positive,0.7757
445,445,1428873483308572674,2021-08-21 00:16:00+00:00,2021-08-21,00:16:00,"Erdoğan'dan ""Ulusal Yapay Zeka Stratejisi"" genelgesi  https://t.co/cfxGRW9gJJ",positive,0.6976
446,446,1428854383450759171,2021-08-20 23:00:06+00:00,2021-08-20,23:00:06,#YapayZekaÇağı Ulusal Yapay Zekâ stratejisi (2021-2025) Genelgesi ülkemize ve milletimize hayırlı olsun.  https://t.co/j9iTfKIAeb,positive,0.593
447,447,1428848187205357572,2021-08-20 22:35:29+00:00,2021-08-20,22:35:29,Türkiye Cumhuriyeti Cumhurbaşkanlığı Dijital Dönüşüm Ofisi - Türkiye'nin İlk Yapay Zekâ Stratejisi  https://t.co/sp0GaCBPkz,positive,0.9095
448,448,1428836260362297347,2021-08-20 21:48:05+00:00,2021-08-20,21:48:05,Türkiye'nin yapay zeka stratejisi belirlendi  https://t.co/KmbmJaweaw #Ogretmenler.net @ogretmenlernet aracılığıyla,negative,0.6727
449,449,1428828234456707073,2021-08-20 21:16:12+00:00,2021-08-20,21:16:12,Türkiye’nin ‘Ulusal Yapay Zeka Stratejisi’ Yayımlandı  https://t.co/sSWVsx5dny,positive,0.6407
450,450,1428827743219748866,2021-08-20 21:14:14+00:00,2021-08-20,21:14:14,Türkiye'nin yapay zeka stratejisi belirlendi  https://t.co/Xwg8qLpNB5,positive,0.6448
451,451,1428827629965164557,2021-08-20 21:13:47+00:00,2021-08-20,21:13:47,Türkiye’nin yapay zeka stratejisi belirlendi  https://t.co/aG1cgUOI4T,positive,0.6537
452,452,1428820853152681994,2021-08-20 20:46:52+00:00,2021-08-20,20:46:52,"ULUSAL YAPAY ZEKA STRATEJİSİ   @dijital iş birliğinde hazırlanan Türkiye’nin ilk Ulusal Yapay Zekâ Stratejisi, Resmî Gazete’de yayımlanarak yürürlüğe girdi.  #YapayZekaÇağı    https://t.co/x7naBtSgFm",negative,0.7805
453,453,1428820557907337221,2021-08-20 20:45:41+00:00,2021-08-20,20:45:41,"Türkiye’nin ilk Ulusal Yapay Zekâ Stratejisi, Resmî Gazete’de yayımlanarak yürürlüğe girdi.  Hayırlı olsun 🇹🇷 #YapayZekaÇağı #YapayZeka #MilliTeknolojiHamlesi",positive,0.944
454,454,1428819520492290049,2021-08-20 20:41:34+00:00,2021-08-20,20:41:34,Türkiye’nin yapay zeka stratejisi belirlendi  https://t.co/5HmuJp3ZOK,positive,0.6329
455,455,1428818118424551427,2021-08-20 20:36:00+00:00,2021-08-20,20:36:00,"Erdoğan'dan ""Ulusal Yapay Zeka Stratejisi"" genelgesi  https://t.co/4zsh0qFMDw",positive,0.8142
456,456,1428817194897575953,2021-08-20 20:32:20+00:00,2021-08-20,20:32:20,Türkiye’nin 2021-2025 “Ulusal Yapay Zeka Stratejisi” İstihdam en az 50 bin kişiye çıkarılacak. Merkezi ve yerel yönetim kamu kurum ve kuruluşlarında yapay zeka alanındaki istihdam en az 1000 kişi olacak.  https://t.co/eJF9sEiEEJ,positive,0.8264
457,457,1428783837115568129,2021-08-20 18:19:46+00:00,2021-08-20,18:19:46,Türkiye’nin ilk yapay zeka stratejisi  https://t.co/z1e6FypnkI,positive,0.8449
458,458,1428778868081532937,2021-08-20 18:00:02+00:00,2021-08-20,18:00:02,Türkiye'nin yapay zeka stratejisi belirlendi  https://t.co/iHEubGHsY9  https://t.co/nhKlkgQfvU,positive,0.7785
459,459,1428774189914284033,2021-08-20 17:41:26+00:00,2021-08-20,17:41:26,#YapayZekaÇağı’nda Türkiye’nin Yapay Zekâ Stratejisi.  #YapayZeka @dijital @TCSanayi  https://t.co/gdAYGHOMwH,positive,0.5011
460,460,1428771312596668431,2021-08-20 17:30:00+00:00,2021-08-20,17:30:00,Türkiye'nin yapay zeka stratejisi... Yapay zeka alanında istihdam 50 bine çıkarılacak  https://t.co/SvA7d77K0n,positive,0.7603
461,461,1428770824270532612,2021-08-20 17:28:04+00:00,2021-08-20,17:28:04,Türkiye’nin ilk Ulusal Yapay Zekâ Stratejisi’nin ayrıntıları 24 Ağustos’ta Türkiye’nin teknoloji ve inovasyon üssü Bilişim Vadisi’nde düzenlenecek tanıtım programı ile açıklanacak. #YapayZeka    https://t.co/9VVoAnWWQc,positive,0.9095
462,462,1428765871594430467,2021-08-20 17:08:23+00:00,2021-08-20,17:08:23,"""Ulusal Yapay Zekâ Stratejisi"" bugün Resmi Gazete'de yayımlandı. Hayırlı olsun. #YapayZeka    https://t.co/PxqKG2XUbv  https://t.co/2n2BCLbZp2",positive,0.8576
463,463,1428764791343046662,2021-08-20 17:04:06+00:00,2021-08-20,17:04:06,türkiye cumhuriyeti’nin ulusal yapay zekâ stratejisi resmî gazete’de yayınlanmış:)  ne güzel değil mi:),positive,0.9999
464,464,1428763024320602116,2021-08-20 16:57:04+00:00,2021-08-20,16:57:04,Yapay zeka stratejisi genelgesi ??    https://t.co/iNNhTjAoN8,negative,0.5177
465,465,1428761212087590914,2021-08-20 16:49:52+00:00,2021-08-20,16:49:52,#ÖzelRöportaj👩‍💻 Türkiye'nin yapay zeka stratejisi belirlendi  T.C. Cumhurbaşkanlığı Dijital Dönüşüm Ofisi Başkanı Ali Taha Koç konuyla ilgili #AnaHaber'de açıklamalarda bulundu  @Dijital @AliTahaKoc  https://t.co/S01s0DUm7f,positive,0.7863
466,466,1428758983393878016,2021-08-20 16:41:01+00:00,2021-08-20,16:41:01,Ulusal Yapay Zeka Stratejisi'ne (2021-2025) ilişkin Cumhurbaşkanlığı Genelgesi Resmi Gazete'de yayımlandı.  https://t.co/0tUnlArfAn,positive,0.6221
467,467,1428758362196520962,2021-08-20 16:38:33+00:00,2021-08-20,16:38:33,"Danışmanlığını yaptığımız ve @TCSanayi ile birlikte hazırladığımız Ulusal Yapay Zeka Stratejisi (UYZS), Cumhurbaşkanlığı Genelgesi olarak Resmi Gazete'de yayımlandı!  👇  https://t.co/hYxeka73zl  @dijital   #UYZS #YapayZekaÇağı",positive,0.8078
468,468,1428743604751699977,2021-08-20 15:39:54+00:00,2021-08-20,15:39:54,"Ulusal Yapay Zekâ Stratejisi  24 ağustosda 4 yıllık yol haritası açıklanacak.  Nasil diyorlar, Geliyoruz uleynnn",positive,0.8393
469,469,1428743389240086532,2021-08-20 15:39:03+00:00,2021-08-20,15:39:03,Türkiye'nin yapay zeka stratejisi belirlendi  https://t.co/mcoc6IuLOl  https://t.co/LJIXHtUbHk,positive,0.6215
470,470,1428740193151037447,2021-08-20 15:26:21+00:00,2021-08-20,15:26:21,Türkiye’nin yapay zeka stratejisi belirlendi  https://t.co/emb6kbUAv0,positive,0.7177
